amfi_code,date,nav
119551,23-03-2015,117.66340
119551,24-03-2015,117.70140
119551,25-03-2015,117.72100
119551,26-03-2015,117.73660
119551,27-03-2015,117.78880
119551,30-03-2015,117.87810
119551,31-03-2015,118.05380
119551,06-04-2015,118.33590
119551,07-04-2015,118.34260
119551,08-04-2015,118.32010
119551,09-04-2015,118.42020
119551,10-04-2015,118.44270
119551,13-04-2015,118.53030
119551,15-04-2015,118.58480
119551,16-04-2015,118.60220
119551,17-04-2015,118.60160
119551,20-04-2015,118.66960
119551,21-04-2015,118.71990
119551,22-04-2015,118.78330
119551,23-04-2015,118.75520
119551,24-04-2015,118.74240
119551,27-04-2015,118.79810
119551,28-04-2015,118.82140
119551,29-04-2015,118.76760
119551,30-04-2015,118.63870
119551,05-05-2015,118.73490
119551,06-05-2015,118.61480
119551,07-05-2015,118.37600
119551,08-05-2015,118.38580
119551,11-05-2015,118.67100
119551,12-05-2015,118.59490
119551,13-05-2015,118.57960
119551,14-05-2015,118.59840
119551,15-05-2015,118.63800
119551,18-05-2015,118.82770
119551,19-05-2015,119.00420
119551,20-05-2015,119.06250
119551,21-05-2015,119.09620
119551,22-05-2015,119.16410
119551,25-05-2015,119.21950
119551,26-05-2015,119.19810
119551,27-05-2015,119.23610
119551,28-05-2015,119.33670
119551,29-05-2015,119.44590
119551,01-06-2015,119.54160
119551,02-06-2015,119.19820
119551,03-06-2015,119.09940
119551,04-06-2015,118.91510
119551,05-06-2015,119.03470
119551,08-06-2015,119.06290
119551,09-06-2015,119.19890
119551,10-06-2015,119.09100
119551,11-06-2015,118.89860
119551,12-06-2015,118.85570
119551,15-06-2015,119.02900
119551,16-06-2015,118.93960
119551,17-06-2015,119.15690
119551,18-06-2015,119.50560
119551,19-06-2015,119.76100
119551,22-06-2015,119.76310
119551,23-06-2015,119.72420
119551,24-06-2015,119.58600
119551,25-06-2015,119.45680
119551,26-06-2015,119.51920
119551,29-06-2015,119.33890
119551,30-06-2015,119.46280
119551,01-07-2015,119.64280
119551,02-07-2015,119.75380
119551,03-07-2015,119.86120
119551,06-07-2015,120.05810
119551,07-07-2015,120.04190
119551,08-07-2015,120.07590
119551,09-07-2015,120.09640
119551,10-07-2015,120.14840
119551,13-07-2015,119.95440
119551,14-07-2015,120.09990
119551,15-07-2015,120.13710
119551,16-07-2015,120.14740
119551,17-07-2015,120.19740
119551,20-07-2015,120.22700
119551,21-07-2015,120.27420
119551,22-07-2015,120.32860
119551,23-07-2015,120.41420
119551,24-07-2015,120.41100
119551,27-07-2015,120.50740
119551,28-07-2015,120.70530
119551,29-07-2015,120.77680
119551,30-07-2015,120.77730
119551,31-07-2015,120.85800
119551,03-08-2015,120.91920
119551,04-08-2015,120.84810
119551,05-08-2015,120.86400
119551,06-08-2015,120.97920
119551,07-08-2015,120.99620
119551,10-08-2015,121.12340
119551,11-08-2015,121.15020
119551,12-08-2015,121.18460
119551,13-08-2015,121.39350
119551,14-08-2015,121.47230
119551,17-08-2015,121.54070
119551,19-08-2015,121.60680
119551,20-08-2015,121.65680
119551,21-08-2015,121.54750
119551,24-08-2015,121.28770
119551,25-08-2015,121.47630
119551,26-08-2015,121.57380
119551,27-08-2015,121.68480
119551,28-08-2015,121.68800
119551,31-08-2015,121.72550
119551,01-09-2015,121.85450
119551,02-09-2015,121.85920
119551,03-09-2015,121.83440
119551,04-09-2015,121.79760
119551,07-09-2015,121.74020
119551,08-09-2015,121.82810
119551,09-09-2015,121.88330
119551,10-09-2015,121.81090
119551,11-09-2015,121.84020
119551,14-09-2015,121.95310
119551,15-09-2015,121.98580
119551,16-09-2015,121.97890
119551,18-09-2015,122.26480
119551,21-09-2015,122.33800
119551,22-09-2015,122.31740
119551,23-09-2015,122.32060
119551,24-09-2015,122.36720
119551,28-09-2015,122.45580
119551,29-09-2015,123.10530
119551,30-09-2015,123.48890
119551,01-10-2015,123.42360
119551,05-10-2015,123.71020
119551,06-10-2015,123.70490
119551,07-10-2015,123.67030
119551,08-10-2015,123.75080
119551,09-10-2015,123.80760
119551,12-10-2015,123.75320
119551,13-10-2015,123.79510
119551,14-10-2015,123.86120
119551,15-10-2015,123.92720
119551,16-10-2015,123.94230
119551,19-10-2015,124.01580
119551,20-10-2015,124.05610
119551,21-10-2015,124.04590
119551,23-10-2015,124.10650
119551,26-10-2015,124.08840
119551,27-10-2015,124.14430
119551,28-10-2015,124.21620
119551,29-10-2015,124.15960
119551,30-10-2015,124.15710
119551,02-11-2015,124.27710
119551,03-11-2015,124.28940
119551,04-11-2015,124.23330
119551,05-11-2015,124.19020
119551,06-11-2015,124.19270
119551,09-11-2015,124.13460
119551,10-11-2015,124.23600
119551,13-11-2015,124.41460
119551,16-11-2015,124.50390
119551,17-11-2015,124.47100
119551,18-11-2015,124.47310
119551,19-11-2015,124.50050
119551,20-11-2015,124.42880
119551,23-11-2015,124.45230
119551,24-11-2015,124.52150
119551,26-11-2015,124.51720
119551,27-11-2015,124.42300
119551,30-11-2015,124.44190
119551,01-12-2015,124.62880
119551,02-12-2015,124.62930
119551,03-12-2015,124.79280
119551,04-12-2015,124.67200
119551,07-12-2015,124.71850
119551,08-12-2015,124.63560
119551,09-12-2015,124.65780
119551,10-12-2015,124.67870
119551,11-12-2015,124.70110
119551,14-12-2015,124.66570
119551,15-12-2015,124.67360
119551,16-12-2015,124.85200
119551,17-12-2015,124.93780
119551,18-12-2015,124.87840
119551,21-12-2015,124.82600
119551,22-12-2015,124.89580
119551,23-12-2015,125.01510
119551,28-12-2015,125.10040
119551,29-12-2015,125.09700
119551,30-12-2015,125.18000
119551,31-12-2015,125.20200
119551,01-01-2016,125.33590
119551,04-01-2016,125.46950
119551,05-01-2016,125.53800
119551,06-01-2016,125.58420
119551,07-01-2016,125.66480
119551,08-01-2016,125.71460
119551,11-01-2016,125.72590
119551,12-01-2016,125.65910
119551,13-01-2016,125.60790
119551,14-01-2016,125.55270
119551,15-01-2016,125.44980
119551,18-01-2016,125.49310
119551,19-01-2016,125.63690
119551,20-01-2016,125.73540
119551,21-01-2016,125.88650
119551,22-01-2016,125.81760
119551,25-01-2016,125.80710
119551,27-01-2016,125.89250
119551,28-01-2016,125.85120
119551,29-01-2016,125.96320
119551,01-02-2016,125.99330
119551,02-02-2016,125.80900
119551,03-02-2016,125.74660
119551,04-02-2016,125.84280
119551,05-02-2016,125.92070
119551,08-02-2016,125.95960
119551,09-02-2016,125.93700
119551,10-02-2016,125.95920
119551,11-02-2016,125.95170
119551,12-02-2016,125.92540
119551,15-02-2016,125.87460
119551,16-02-2016,125.71490
119551,17-02-2016,125.62370
119551,18-02-2016,125.69480
119551,22-02-2016,125.62620
119551,23-02-2016,125.34080
119551,24-02-2016,125.25910
119551,25-02-2016,124.94900
119551,26-02-2016,125.12140
119551,29-02-2016,126.22030
119551,01-03-2016,126.32150
119551,02-03-2016,126.32900
119551,03-03-2016,126.26710
119551,04-03-2016,126.49230
119551,08-03-2016,126.61890
119551,09-03-2016,126.66950
119551,10-03-2016,126.72300
119551,11-03-2016,126.76530
119551,14-03-2016,127.03520
119551,15-03-2016,127.18870
119551,16-03-2016,127.37190
119551,17-03-2016,127.71240
119551,18-03-2016,127.76730
119551,21-03-2016,128.05430
119551,22-03-2016,128.05790
119551,23-03-2016,128.06750
119551,28-03-2016,128.31030
119551,29-03-2016,128.23410
119551,30-03-2016,128.26530
119551,31-03-2016,128.57890
119551,04-04-2016,129.03800
119551,05-04-2016,129.08310
119551,06-04-2016,129.19030
119551,07-04-2016,129.34940
119551,11-04-2016,129.60380
119551,12-04-2016,129.68580
119551,13-04-2016,129.55950
119551,18-04-2016,129.75200
119551,20-04-2016,129.76010
119551,21-04-2016,129.63560
119551,22-04-2016,129.71550
119551,25-04-2016,129.77230
119551,26-04-2016,129.77970
119551,27-04-2016,129.79930
119551,28-04-2016,129.84050
119551,29-04-2016,129.91190
119551,02-05-2016,129.97650
119551,03-05-2016,129.97190
119551,04-05-2016,130.03530
119551,05-05-2016,130.07020
119551,06-05-2016,130.09720
119551,09-05-2016,130.21630
119551,10-05-2016,130.26170
119551,11-05-2016,130.30160
119551,12-05-2016,130.37100
119551,13-05-2016,130.35280
119551,16-05-2016,130.42600
119551,17-05-2016,130.44130
119551,18-05-2016,130.42250
119551,19-05-2016,130.48210
119551,20-05-2016,130.46140
119551,23-05-2016,130.57550
119551,24-05-2016,130.60430
119551,25-05-2016,130.63250
119551,26-05-2016,130.63260
119551,27-05-2016,130.66150
119551,30-05-2016,130.74410
119551,31-05-2016,130.75490
119551,01-06-2016,130.73440
119551,02-06-2016,130.77460
119551,03-06-2016,130.80970
119551,06-06-2016,130.94180
119551,07-06-2016,130.94980
119551,08-06-2016,130.97130
119551,09-06-2016,131.00600
119551,10-06-2016,131.03280
119551,13-06-2016,131.01260
119551,14-06-2016,131.04720
119551,15-06-2016,131.08800
119551,16-06-2016,131.16480
119551,17-06-2016,131.19830
119551,20-06-2016,131.24550
119551,21-06-2016,131.31680
119551,22-06-2016,131.40240
119551,23-06-2016,131.46810
119551,24-06-2016,131.48750
119551,27-06-2016,131.66530
119551,28-06-2016,131.70770
119551,29-06-2016,131.80080
119551,30-06-2016,131.86460
119551,01-07-2016,132.04590
119551,04-07-2016,132.14920
119551,05-07-2016,132.38580
119551,07-07-2016,132.51120
119551,08-07-2016,132.56790
119551,11-07-2016,132.68350
119551,12-07-2016,133.01560
119551,13-07-2016,133.32120
119551,14-07-2016,133.39270
119551,15-07-2016,133.46580
119551,18-07-2016,133.48250
119551,19-07-2016,133.61340
119551,20-07-2016,133.74950
119551,21-07-2016,133.85440
119551,22-07-2016,133.96220
119551,25-07-2016,134.09890
119551,26-07-2016,134.15310
119551,27-07-2016,134.17880
119551,28-07-2016,134.59850
119551,29-07-2016,134.73250
119551,01-08-2016,134.97120
119551,02-08-2016,134.84880
119551,03-08-2016,134.73770
119551,04-08-2016,134.86550
119551,05-08-2016,134.93770
119551,08-08-2016,135.03870
119551,09-08-2016,135.36060
119551,10-08-2016,135.58380
119551,11-08-2016,135.82910
119551,12-08-2016,135.81820
119551,16-08-2016,135.89020
119551,18-08-2016,135.73430
119551,19-08-2016,135.86870
119551,22-08-2016,135.71830
119551,23-08-2016,135.75060
119551,24-08-2016,135.91120
119551,25-08-2016,136.02960
119551,26-08-2016,136.07430
119551,29-08-2016,136.22050
119551,30-08-2016,136.31200
119551,31-08-2016,136.35150
119551,01-09-2016,136.35840
119551,02-09-2016,136.35170
119551,06-09-2016,136.54100
119551,07-09-2016,136.79790
119551,08-09-2016,136.85890
119551,09-09-2016,136.90630
119551,12-09-2016,136.85000
119551,14-09-2016,136.82190
119551,15-09-2016,136.89260
119551,16-09-2016,136.97100
119551,19-09-2016,137.01390
119551,20-09-2016,136.99860
119551,21-09-2016,137.09700
119551,22-09-2016,137.42410
119551,23-09-2016,137.56010
119551,26-09-2016,137.83240
119551,27-09-2016,137.94700
119551,28-09-2016,138.02840
119551,29-09-2016,137.73070
119551,30-09-2016,137.86650
119551,03-10-2016,138.24150
119551,04-10-2016,138.50070
119551,05-10-2016,138.92680
119551,06-10-2016,138.89240
119551,07-10-2016,138.77640
119551,10-10-2016,139.00350
119551,13-10-2016,138.97110
119551,14-10-2016,138.85840
119551,17-10-2016,138.86960
119551,18-10-2016,138.97710
119551,19-10-2016,138.96860
119551,20-10-2016,138.92000
119551,21-10-2016,138.92520
119551,24-10-2016,138.98920
119551,25-10-2016,138.91700
119551,26-10-2016,138.93240
119551,27-10-2016,138.89320
119551,28-10-2016,138.90020
119551,01-11-2016,138.92850
119551,02-11-2016,138.92010
119551,03-11-2016,138.90470
119551,04-11-2016,138.84350
119551,07-11-2016,138.93420
119551,08-11-2016,139.02890
119551,09-11-2016,139.53530
119551,10-11-2016,139.76690
119551,11-11-2016,139.58130
119551,15-11-2016,140.63120
119551,16-11-2016,141.21510
119551,17-11-2016,141.29570
119551,18-11-2016,141.21160
119551,21-11-2016,142.00130
119551,22-11-2016,142.06140
119551,23-11-2016,142.37940
119551,24-11-2016,142.94180
119551,25-11-2016,142.79660
119551,28-11-2016,142.32860
119551,29-11-2016,142.22120
119551,30-11-2016,142.54170
119551,01-12-2016,142.66780
119551,02-12-2016,142.55390
119551,05-12-2016,142.67270
119551,06-12-2016,142.77470
119551,07-12-2016,141.47590
119551,08-12-2016,141.32800
119551,09-12-2016,141.26740
119551,13-12-2016,141.41490
119551,14-12-2016,141.49950
119551,15-12-2016,140.95430
119551,16-12-2016,140.91440
119551,19-12-2016,140.97310
119551,20-12-2016,141.05140
119551,21-12-2016,141.11870
119551,22-12-2016,140.89220
119551,23-12-2016,140.75400
119551,26-12-2016,140.57630
119551,27-12-2016,140.46350
119551,28-12-2016,140.47990
119551,29-12-2016,140.85390
119551,30-12-2016,141.06530
119551,02-01-2017,142.01280
119551,03-01-2017,141.86370
119551,04-01-2017,142.18840
119551,05-01-2017,142.16620
119551,06-01-2017,142.16450
119551,09-01-2017,142.19570
119551,10-01-2017,142.22260
119551,11-01-2017,142.25590
119551,12-01-2017,142.43830
119551,13-01-2017,142.34550
119551,16-01-2017,142.32470
119551,17-01-2017,142.40580
119551,18-01-2017,142.34670
119551,19-01-2017,142.25840
119551,20-01-2017,142.29400
119551,23-01-2017,142.36200
119551,24-01-2017,142.42360
119551,25-01-2017,142.50210
119551,27-01-2017,142.58030
119551,30-01-2017,142.64240
119551,31-01-2017,142.65130
119551,01-02-2017,142.70800
119551,02-02-2017,142.84980
119551,03-02-2017,142.84110
119551,06-02-2017,142.86730
119551,07-02-2017,142.84260
119551,08-02-2017,141.04980
119551,09-02-2017,140.39610
119551,10-02-2017,140.69580
119551,13-02-2017,140.77410
119551,14-02-2017,140.67690
119551,15-02-2017,140.74250
119551,16-02-2017,140.85500
119551,17-02-2017,140.85440
119551,20-02-2017,140.72010
119551,22-02-2017,140.54820
119551,23-02-2017,140.65600
119551,27-02-2017,140.86120
119551,28-02-2017,140.87850
119551,01-03-2017,140.62910
119551,02-03-2017,140.69310
119551,03-03-2017,140.89390
119551,06-03-2017,140.72140
119551,07-03-2017,140.67150
119551,08-03-2017,140.62170
119551,09-03-2017,140.59250
119551,10-03-2017,140.36020
119551,14-03-2017,140.44760
119551,15-03-2017,140.88030
119551,16-03-2017,141.01100
119551,17-03-2017,141.01340
119551,20-03-2017,141.04270
119551,21-03-2017,141.15670
119551,22-03-2017,141.64410
119551,23-03-2017,141.73410
119551,24-03-2017,141.77960
119551,27-03-2017,142.17020
119551,29-03-2017,142.14050
119551,30-03-2017,142.27010
119551,31-03-2017,142.33650
119551,03-04-2017,142.49100
119551,05-04-2017,142.45600
119551,06-04-2017,142.03440
119551,07-04-2017,141.97490
119551,10-04-2017,142.07210
119551,11-04-2017,142.25570
119551,12-04-2017,142.41960
119551,13-04-2017,142.58440
119551,17-04-2017,142.63170
119551,18-04-2017,142.65250
119551,19-04-2017,142.79660
119551,20-04-2017,142.79910
119551,21-04-2017,142.63450
119551,24-04-2017,142.70630
119551,25-04-2017,142.83760
119551,26-04-2017,142.70880
119551,27-04-2017,142.71180
119551,28-04-2017,142.70910
119551,02-05-2017,142.72610
119551,03-05-2017,142.78040
119551,04-05-2017,142.78100
119551,05-05-2017,142.88810
119551,08-05-2017,143.01710
119551,09-05-2017,143.02250
119551,11-05-2017,143.07820
119551,12-05-2017,143.19100
119551,15-05-2017,143.57180
119551,16-05-2017,143.54360
119551,17-05-2017,143.56830
119551,18-05-2017,143.59920
119551,19-05-2017,143.61110
119551,22-05-2017,143.78990
119551,23-05-2017,143.86820
119551,24-05-2017,143.90930
119551,25-05-2017,144.01820
119551,26-05-2017,144.13900
119551,29-05-2017,144.13900
119551,30-05-2017,144.16950
119551,31-05-2017,144.25260
119551,01-06-2017,144.43770
119551,02-06-2017,144.49500
119551,05-06-2017,144.54090
119551,06-06-2017,144.57010
119551,07-06-2017,144.95070
119551,08-06-2017,145.33160
119551,09-06-2017,145.44470
119551,12-06-2017,145.53410
119551,13-06-2017,145.64030
119551,14-06-2017,145.66070
119551,15-06-2017,145.69790
119551,16-06-2017,145.67980
119551,19-06-2017,145.77420
119551,20-06-2017,145.80160
119551,21-06-2017,145.88890
119551,22-06-2017,145.87350
119551,23-06-2017,145.88130
119551,27-06-2017,145.94490
119551,28-06-2017,145.84910
119551,29-06-2017,145.84760
119551,30-06-2017,145.83940
119551,03-07-2017,145.66630
119551,04-07-2017,145.75820
119551,05-07-2017,145.84980
119551,06-07-2017,145.93710
119551,07-07-2017,145.98880
119551,10-07-2017,146.24430
119551,11-07-2017,146.31050
119551,12-07-2017,146.38240
119551,13-07-2017,146.45680
119551,14-07-2017,146.48020
119551,17-07-2017,146.61410
119551,18-07-2017,146.67890
119551,19-07-2017,146.76680
119551,20-07-2017,146.81570
119551,21-07-2017,146.98210
119551,24-07-2017,147.13280
119551,25-07-2017,147.13730
119551,26-07-2017,147.09970
119551,27-07-2017,147.17080
119551,28-07-2017,147.16040
119551,31-07-2017,147.19810
119551,01-08-2017,147.26540
119551,02-08-2017,147.33590
119551,03-08-2017,147.62120
119551,04-08-2017,147.64950
119551,07-08-2017,147.68210
119551,08-08-2017,147.70570
119551,09-08-2017,147.72440
119551,10-08-2017,147.67440
119551,11-08-2017,147.65610
119551,14-08-2017,147.70870
119551,16-08-2017,147.70530
119551,18-08-2017,147.81820
119551,21-08-2017,147.90300
119551,22-08-2017,147.90180
119551,23-08-2017,147.91460
119551,24-08-2017,147.94500
119551,28-08-2017,148.02220
119551,29-08-2017,148.09330
119551,30-08-2017,148.10910
119551,31-08-2017,148.18100
119551,01-09-2017,148.35900
119551,04-09-2017,148.44190
119551,05-09-2017,148.44610
119551,06-09-2017,148.49730
119551,07-09-2017,148.48210
119551,08-09-2017,148.47060
119551,11-09-2017,148.51330
119551,12-09-2017,148.48000
119551,13-09-2017,148.44460
119551,14-09-2017,148.46310
119551,15-09-2017,148.43650
119551,18-09-2017,148.44660
119551,19-09-2017,148.48970
119551,20-09-2017,148.53430
119551,21-09-2017,148.28420
119551,22-09-2017,148.26490
119551,25-09-2017,148.43710
119551,26-09-2017,148.36200
119551,27-09-2017,148.37670
119551,28-09-2017,148.48350
119551,29-09-2017,148.49100
119551,03-10-2017,148.72050
119551,04-10-2017,148.63510
119551,05-10-2017,148.57830
119551,06-10-2017,148.57440
119551,09-10-2017,148.61130
119551,10-10-2017,148.65060
119551,11-10-2017,148.69580
119551,12-10-2017,148.72480
119551,13-10-2017,148.84950
119551,16-10-2017,148.95570
119551,17-10-2017,148.97250
119551,18-10-2017,148.99330
119551,23-10-2017,149.02990
119551,24-10-2017,149.08720
119551,25-10-2017,149.07570
119551,26-10-2017,149.10890
119551,27-10-2017,149.11600
119551,30-10-2017,149.10950
119551,31-10-2017,149.16600
119551,01-11-2017,149.18720
119551,02-11-2017,149.24230
119551,03-11-2017,149.29350
119551,06-11-2017,149.33440
119551,07-11-2017,149.28450
119551,08-11-2017,149.29640
119551,09-11-2017,149.33500
119551,10-11-2017,149.34390
119551,13-11-2017,149.39460
119551,14-11-2017,149.20090
119551,15-11-2017,149.26530
119551,16-11-2017,149.13550
119551,17-11-2017,149.22270
119551,20-11-2017,149.56770
119551,21-11-2017,149.57410
119551,22-11-2017,149.42990
119551,23-11-2017,149.35810
119551,24-11-2017,149.37080
119551,27-11-2017,149.41310
119551,28-11-2017,149.43710
119551,29-11-2017,149.47370
119551,30-11-2017,149.49130
119551,04-12-2017,149.57040
119551,05-12-2017,149.60150
119551,06-12-2017,149.66360
119551,07-12-2017,149.66870
119551,08-12-2017,149.67010
119551,11-12-2017,149.59620
119551,12-12-2017,149.54400
119551,13-12-2017,149.49220
119551,14-12-2017,149.50760
119551,15-12-2017,149.48530
119551,18-12-2017,149.52920
119551,19-12-2017,149.55900
119551,20-12-2017,149.44740
119551,21-12-2017,149.36990
119551,22-12-2017,149.27930
119551,26-12-2017,149.28640
119551,27-12-2017,149.31570
119551,28-12-2017,149.11130
119551,29-12-2017,149.45450
119551,01-01-2018,149.46350
119551,02-01-2018,149.47850
119551,03-01-2018,149.50110
119551,04-01-2018,149.45620
119551,05-01-2018,149.61290
119551,08-01-2018,149.66300
119551,09-01-2018,149.63760
119551,10-01-2018,149.49190
119551,11-01-2018,149.47690
119551,12-01-2018,149.48910
119551,15-01-2018,149.60090
119551,16-01-2018,149.44000
119551,17-01-2018,149.65530
119551,18-01-2018,149.60570
119551,19-01-2018,149.62470
119551,22-01-2018,149.69420
119551,23-01-2018,149.80590
119551,24-01-2018,149.78300
119551,25-01-2018,149.74980
119551,29-01-2018,149.72640
119551,30-01-2018,149.69440
119551,31-01-2018,149.73540
119551,01-02-2018,149.43090
119551,02-02-2018,149.47660
119551,05-02-2018,149.54190
119551,06-02-2018,149.61090
119551,07-02-2018,149.75710
119551,08-02-2018,149.89990
119551,09-02-2018,149.91180
119551,12-02-2018,149.99620
119551,14-02-2018,150.07410
119551,15-02-2018,149.97650
119551,16-02-2018,150.00150
119551,20-02-2018,149.96960
119551,21-02-2018,149.93030
119551,22-02-2018,149.81580
119551,23-02-2018,149.94910
119551,26-02-2018,149.99220
119551,27-02-2018,140.64900
119551,28-02-2018,140.64120
119551,01-03-2018,140.62430
119551,05-03-2018,140.72650
119551,06-03-2018,140.77000
119551,07-03-2018,140.98030
119551,08-03-2018,141.08820
119551,09-03-2018,141.09640
119551,12-03-2018,141.27100
119551,13-03-2018,141.35170
119551,14-03-2018,141.36860
119551,15-03-2018,141.48730
119551,16-03-2018,141.69120
119551,19-03-2018,141.71480
119551,20-03-2018,141.72690
119551,21-03-2018,141.73910
119551,22-03-2018,141.78480
119551,23-03-2018,141.82720
119551,26-03-2018,141.85800
119551,27-03-2018,142.35560
119551,28-03-2018,142.43920
119551,03-04-2018,142.74280
119551,04-04-2018,142.73820
119551,05-04-2018,143.12750
119551,06-04-2018,143.15330
119551,09-04-2018,143.18510
119551,10-04-2018,142.98380
119551,11-04-2018,142.78920
119551,12-04-2018,142.81230
119551,13-04-2018,142.85960
119551,16-04-2018,142.90830
119551,17-04-2018,142.90280
119551,18-04-2018,142.80350
119551,19-04-2018,142.58170
119551,20-04-2018,142.38180
119551,23-04-2018,142.37970
119551,24-04-2018,142.35690
119551,25-04-2018,142.21850
119551,26-04-2018,142.11090
119551,27-04-2018,142.07840
119551,02-05-2018,142.30150
119551,03-05-2018,142.31790
119551,04-05-2018,142.31650
119551,07-05-2018,142.48080
119551,08-05-2018,142.51870
119551,09-05-2018,142.35630
119551,10-05-2018,142.30770
119551,11-05-2018,142.28570
119551,14-05-2018,142.23980
119551,15-05-2018,142.09140
119551,16-05-2018,141.95750
119551,17-05-2018,141.90050
119551,18-05-2018,142.08570
119551,21-05-2018,142.11740
119551,22-05-2018,142.14720
119551,23-05-2018,142.13570
119551,24-05-2018,142.11650
119551,25-05-2018,142.24870
119551,28-05-2018,142.42240
119551,29-05-2018,142.47260
119551,30-05-2018,142.52960
119551,31-05-2018,142.42000
119551,01-06-2018,142.36740
119551,04-06-2018,142.39980
119551,05-06-2018,142.46650
119551,06-06-2018,142.39720
119551,07-06-2018,142.28120
119551,08-06-2018,142.40350
119551,11-06-2018,142.45510
119551,12-06-2018,142.48370
119551,13-06-2018,142.59070
119551,14-06-2018,142.68740
119551,15-06-2018,142.78320
119551,18-06-2018,142.93930
119551,19-06-2018,142.99360
119551,20-06-2018,143.07850
119551,21-06-2018,143.21270
119551,22-06-2018,143.21550
119551,25-06-2018,143.28980
119551,26-06-2018,143.30680
119551,27-06-2018,143.25810
119551,28-06-2018,143.19500
119551,29-06-2018,143.24280
119551,02-07-2018,143.37150
119551,03-07-2018,143.41800
119551,04-07-2018,143.52830
119551,05-07-2018,143.52720
119551,06-07-2018,143.56560
119551,09-07-2018,143.66660
119551,10-07-2018,143.71530
119551,11-07-2018,143.76360
119551,12-07-2018,143.91370
119551,13-07-2018,143.99320
119551,16-07-2018,144.03320
119551,17-07-2018,144.15340
119551,18-07-2018,144.17840
119551,19-07-2018,144.16040
119551,20-07-2018,144.16510
119551,23-07-2018,144.22170
119551,24-07-2018,144.25430
119551,25-07-2018,144.28570
119551,26-07-2018,144.35610
119551,27-07-2018,144.39670
119551,30-07-2018,144.47080
119551,31-07-2018,144.54730
119551,01-08-2018,144.68980
119551,02-08-2018,144.71700
119551,03-08-2018,144.68290
119551,06-08-2018,144.72870
119551,07-08-2018,144.73600
119551,08-08-2018,144.77510
119551,09-08-2018,144.85470
119551,10-08-2018,144.88340
119551,13-08-2018,144.86380
119551,14-08-2018,144.89830
119551,16-08-2018,144.88890
119551,20-08-2018,145.03630
119551,21-08-2018,145.07370
119551,23-08-2018,145.06300
119551,24-08-2018,145.07130
119551,27-08-2018,145.14870
119551,28-08-2018,145.17430
119551,29-08-2018,145.17770
119551,30-08-2018,145.15300
119551,31-08-2018,145.15700
119551,03-09-2018,145.19810
119551,04-09-2018,145.09100
119551,05-09-2018,145.06400
119551,06-09-2018,145.07980
119551,07-09-2018,145.15030
119551,10-09-2018,145.00290
119551,11-09-2018,144.97240
119551,12-09-2018,144.99210
119551,14-09-2018,145.07180
119551,17-09-2018,145.15910
119551,18-09-2018,145.17690
119551,19-09-2018,145.25110
119551,21-09-2018,145.27030
119551,24-09-2018,145.12900
119551,25-09-2018,145.04040
119551,26-09-2018,145.13970
119551,27-09-2018,145.50140
119551,28-09-2018,145.63470
119551,01-10-2018,145.82000
119551,03-10-2018,145.72730
119551,04-10-2018,145.59230
119551,05-10-2018,145.94700
119551,08-10-2018,146.07910
119551,09-10-2018,145.93930
119551,10-10-2018,145.99080
119551,11-10-2018,146.04550
119551,12-10-2018,146.08170
119551,15-10-2018,146.28010
119551,16-10-2018,146.38460
119551,17-10-2018,146.37380
119551,19-10-2018,146.43280
119551,22-10-2018,146.50090
119551,23-10-2018,146.54810
119551,24-10-2018,146.60040
119551,25-10-2018,146.60040
119551,26-10-2018,146.59000
119551,29-10-2018,146.74450
119551,30-10-2018,146.74520
119551,31-10-2018,146.73390
119551,01-11-2018,146.81280
119551,02-11-2018,146.95970
119551,05-11-2018,147.02160
119551,06-11-2018,147.07120
119551,09-11-2018,147.22080
119551,12-11-2018,147.25610
119551,13-11-2018,147.37710
119551,14-11-2018,147.49200
119551,15-11-2018,147.53020
119551,16-11-2018,147.46110
119551,19-11-2018,147.59230
119551,20-11-2018,147.63500
119551,22-11-2018,147.86030
119551,26-11-2018,147.93880
119551,27-11-2018,147.96330
119551,28-11-2018,148.14330
119551,29-11-2018,148.27350
119551,30-11-2018,148.35790
119551,03-12-2018,148.41280
119551,04-12-2018,148.54290
119551,05-12-2018,148.84600
119551,06-12-2018,149.05350
119551,07-12-2018,149.00150
119551,10-12-2018,148.76420
119551,11-12-2018,148.80090
119551,12-12-2018,149.02780
119551,13-12-2018,149.01540
119551,14-12-2018,148.95640
119551,17-12-2018,149.02830
119551,18-12-2018,149.19500
119551,19-12-2018,149.52780
119551,20-12-2018,149.54640
119551,21-12-2018,149.56300
119551,24-12-2018,149.65440
119551,26-12-2018,149.85960
119551,27-12-2018,149.92470
119551,28-12-2018,149.78440
119551,31-12-2018,149.92060
119551,01-01-2019,149.84520
119551,02-01-2019,149.94310
119551,03-01-2019,149.88590
119551,04-01-2019,149.89540
119551,07-01-2019,149.92790
119551,08-01-2019,150.09550
119551,09-01-2019,150.13730
119551,10-01-2019,150.18030
119551,11-01-2019,150.27910
119551,14-01-2019,150.45600
119551,15-01-2019,150.48540
119551,16-01-2019,150.45550
119551,17-01-2019,150.47680
119551,18-01-2019,150.47590
119551,21-01-2019,150.39540
119551,22-01-2019,150.50280
119551,23-01-2019,150.51010
119551,24-01-2019,150.53480
119551,25-01-2019,150.55470
119551,28-01-2019,150.65760
119551,29-01-2019,150.68450
